,profession,answer,count,total,value
69,Cadres et professions intellectuelles supérieures,Le vivre ensemble,806,10170,0.0792527040315
70,Cadres et professions intellectuelles supérieures,Les droits des animaux,541,10170,0.0531956735497
71,Cadres et professions intellectuelles supérieures,Les droits des femmes,262,10170,0.0257620452311
72,Cadres et professions intellectuelles supérieures,Les droits des personnes LGBT,46,10170,0.00452310717797
73,Cadres et professions intellectuelles supérieures,L’accueil des migrants,115,10170,0.0113077679449
74,Cadres et professions intellectuelles supérieures,L’emploi,476,10170,0.0468043264503
75,Cadres et professions intellectuelles supérieures,L’économie,609,10170,0.0598820058997
76,Cadres et professions intellectuelles supérieures,L’éducation,1448,10170,0.142379547689
77,Employés,La défense des droits humains,494,6931,0.0712739864377
78,Employés,La justice sociale,826,6931,0.119174722262
79,Employés,La liberté de la presse et d’expression,105,6931,0.0151493291011
80,Employés,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",190,6931,0.0274130717068
81,Employés,La politique étrangère,58,6931,0.00836820083682
82,Employés,La protection de l'environnement,988,6931,0.142547972875
83,Employés,La religion,29,6931,0.00418410041841
84,Employés,La santé,204,6931,0.0294329822536
85,Employés,"La sécurité, le terrorisme",184,6931,0.0265473957582
86,Employés,La transparence en politique,590,6931,0.0851248016159
87,Employés,Le handicap,182,6931,0.0262588371086
88,Employés,Le logement,94,6931,0.0135622565286
89,Employés,Le vivre ensemble,513,6931,0.0740152936084
90,Employés,Les droits des animaux,678,6931,0.0978213821959
91,Employés,Les droits des femmes,206,6931,0.0297215409032
92,Employés,Les droits des personnes LGBT,59,6931,0.00851248016159
93,Employés,L’accueil des migrants,68,6931,0.00981099408455
94,Employés,L’emploi,537,6931,0.077477997403
95,Employés,L’économie,287,6931,0.0414081662098
96,Employés,L’éducation,639,6931,0.0921944885298
97,Etudiant,La défense des droits humains,195,3489,0.0558899398108
98,Etudiant,La justice sociale,209,3489,0.0599025508742
99,Etudiant,La liberté de la presse et d’expression,41,3489,0.0117512181141
100,Etudiant,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",175,3489,0.0501576382918
101,Etudiant,La politique étrangère,69,3489,0.0197764402408
102,Etudiant,La protection de l'environnement,798,3489,0.22871883061
103,Etudiant,La religion,22,3489,0.00630553167097
104,Etudiant,La santé,59,3489,0.0169102894812
105,Etudiant,"La sécurité, le terrorisme",35,3489,0.0100315276584
106,Etudiant,La transparence en politique,254,3489,0.0728002292921
107,Etudiant,Le handicap,61,3489,0.0174835196331
108,Etudiant,Le logement,50,3489,0.0143307537976
109,Etudiant,Le vivre ensemble,253,3489,0.0725136142161
110,Etudiant,Les droits des animaux,306,3489,0.0877042132416
111,Etudiant,Les droits des femmes,255,3489,0.073086844368
112,Etudiant,Les droits des personnes LGBT,81,3489,0.0232158211522
113,Etudiant,L’accueil des migrants,66,3489,0.0189165950129
114,Etudiant,L’emploi,76,3489,0.0217827457724
115,Etudiant,L’économie,100,3489,0.0286615075953
116,Etudiant,L’éducation,384,3489,0.110060189166
117,Je préfère ne pas répondre,La défense des droits humains,142,1906,0.0745015739769
118,Je préfère ne pas répondre,La justice sociale,202,1906,0.105981112277
119,Je préfère ne pas répondre,La liberté de la presse et d’expression,42,1906,0.0220356768101
120,Je préfère ne pas répondre,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",38,1906,0.0199370409234
121,Je préfère ne pas répondre,La politique étrangère,26,1906,0.0136411332634
122,Je préfère ne pas répondre,La protection de l'environnement,223,1906,0.116998950682
123,Je préfère ne pas répondre,La religion,13,1906,0.00682056663169
124,Je préfère ne pas répondre,La santé,54,1906,0.0283315844701
125,Je préfère ne pas répondre,"La sécurité, le terrorisme",54,1906,0.0283315844701
126,Je préfère ne pas répondre,La transparence en politique,180,1906,0.0944386149003
127,Je préfère ne pas répondre,Le handicap,56,1906,0.0293809024134
128,Je préfère ne pas répondre,Le logement,31,1906,0.0162644281217
129,Je préfère ne pas répondre,Le vivre ensemble,130,1906,0.0682056663169
130,Je préfère ne pas répondre,Les droits des animaux,168,1906,0.0881427072403
131,Je préfère ne pas répondre,Les droits des femmes,62,1906,0.0325288562434
132,Je préfère ne pas répondre,Les droits des personnes LGBT,18,1906,0.00944386149003
133,Je préfère ne pas répondre,L’accueil des migrants,26,1906,0.0136411332634
134,Je préfère ne pas répondre,L’emploi,142,1906,0.0745015739769
135,Je préfère ne pas répondre,L’économie,100,1906,0.0524658971668
136,Je préfère ne pas répondre,L’éducation,199,1906,0.104407135362
137,Lycéen,La défense des droits humains,66,961,0.0686784599376
138,Lycéen,La justice sociale,37,961,0.0385015608741
139,Lycéen,La liberté de la presse et d’expression,15,961,0.0156087408949
140,Lycéen,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",70,961,0.0728407908429
141,Lycéen,La politique étrangère,12,961,0.0124869927159
142,Lycéen,La protection de l'environnement,146,961,0.151925078044
143,Lycéen,La religion,9,961,0.00936524453694
144,Lycéen,La santé,8,961,0.00832466181061
145,Lycéen,"La sécurité, le terrorisme",25,961,0.0260145681582
146,Lycéen,La transparence en politique,51,961,0.0530697190427
147,Lycéen,Le handicap,30,961,0.0312174817898
148,Lycéen,Le logement,10,961,0.0104058272633
149,Lycéen,Le vivre ensemble,48,961,0.0499479708637
150,Lycéen,Les droits des animaux,138,961,0.143600416233
151,Lycéen,Les droits des femmes,79,961,0.0822060353798
152,Lycéen,Les droits des personnes LGBT,49,961,0.05098855359
153,Lycéen,L’accueil des migrants,23,961,0.0239334027055
154,Lycéen,L’emploi,34,961,0.0353798126951
155,Lycéen,L’économie,23,961,0.0239334027055
156,Lycéen,L’éducation,88,961,0.0915712799168
157,Ouvriers,La défense des droits humains,82,1215,0.0674897119342
158,Ouvriers,La justice sociale,175,1215,0.144032921811
159,Ouvriers,La liberté de la presse et d’expression,14,1215,0.0115226337449
160,Ouvriers,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",23,1215,0.0189300411523
161,Ouvriers,La politique étrangère,10,1215,0.0082304526749
162,Ouvriers,La protection de l'environnement,138,1215,0.113580246914
163,Ouvriers,La religion,3,1215,0.00246913580247
164,Ouvriers,La santé,37,1215,0.0304526748971
165,Ouvriers,"La sécurité, le terrorisme",53,1215,0.043621399177
166,Ouvriers,La transparence en politique,116,1215,0.0954732510288
167,Ouvriers,Le handicap,36,1215,0.0296296296296
168,Ouvriers,Le logement,21,1215,0.0172839506173
169,Ouvriers,Le vivre ensemble,63,1215,0.0518518518519
170,Ouvriers,Les droits des animaux,82,1215,0.0674897119342
171,Ouvriers,Les droits des femmes,24,1215,0.0197530864198
172,Ouvriers,Les droits des personnes LGBT,9,1215,0.00740740740741
173,Ouvriers,L’accueil des migrants,16,1215,0.0131687242798
174,Ouvriers,L’emploi,139,1215,0.114403292181
175,Ouvriers,L’économie,76,1215,0.0625514403292
176,Ouvriers,L’éducation,98,1215,0.080658436214
177,Professions Intermédiaires,La défense des droits humains,256,3674,0.0696788241698
178,Professions Intermédiaires,La justice sociale,512,3674,0.13935764834
179,Professions Intermédiaires,La liberté de la presse et d’expression,53,3674,0.0144256940664
180,Professions Intermédiaires,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",82,3674,0.0223189983669
181,Professions Intermédiaires,La politique étrangère,47,3674,0.0127925966249
182,Professions Intermédiaires,La protection de l'environnement,640,3674,0.174197060425
183,Professions Intermédiaires,La religion,12,3674,0.00326619488296
184,Professions Intermédiaires,La santé,111,3674,0.0302123026674
185,Professions Intermédiaires,"La sécurité, le terrorisme",68,3674,0.0185084376701
186,Professions Intermédiaires,La transparence en politique,309,3674,0.0841045182363
187,Professions Intermédiaires,Le handicap,65,3674,0.0176918889494
188,Professions Intermédiaires,Le logement,41,3674,0.0111594991835
189,Professions Intermédiaires,Le vivre ensemble,316,3674,0.0860097985846
190,Professions Intermédiaires,Les droits des animaux,237,3674,0.0645073489385
191,Professions Intermédiaires,Les droits des femmes,94,3674,0.0255851932499
192,Professions Intermédiaires,Les droits des personnes LGBT,17,3674,0.00462710941753
193,Professions Intermédiaires,L’accueil des migrants,39,3674,0.0106151333696
194,Professions Intermédiaires,L’emploi,196,3674,0.053347849755
195,Professions Intermédiaires,L’économie,146,3674,0.0397387044094
196,Professions Intermédiaires,L’éducation,433,3674,0.117855198694
197,Sans emploi,La défense des droits humains,173,2685,0.0644320297952
198,Sans emploi,La justice sociale,296,2685,0.110242085661
199,Sans emploi,La liberté de la presse et d’expression,41,2685,0.015270018622
200,Sans emploi,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",63,2685,0.0234636871508
201,Sans emploi,La politique étrangère,18,2685,0.00670391061453
202,Sans emploi,La protection de l'environnement,360,2685,0.134078212291
203,Sans emploi,La religion,11,2685,0.00409683426443
204,Sans emploi,La santé,55,2685,0.0204841713222
205,Sans emploi,"La sécurité, le terrorisme",76,2685,0.0283054003724
206,Sans emploi,La transparence en politique,215,2685,0.0800744878957
207,Sans emploi,Le handicap,91,2685,0.0338919925512
208,Sans emploi,Le logement,49,2685,0.0182495344507
209,Sans emploi,Le vivre ensemble,169,2685,0.0629422718808
210,Sans emploi,Les droits des animaux,276,2685,0.102793296089
211,Sans emploi,Les droits des femmes,84,2685,0.0312849162011
212,Sans emploi,Les droits des personnes LGBT,30,2685,0.0111731843575
213,Sans emploi,L’accueil des migrants,24,2685,0.00893854748603
214,Sans emploi,L’emploi,279,2685,0.103910614525
215,Sans emploi,L’économie,128,2685,0.0476722532588
216,Sans emploi,L’éducation,247,2685,0.0919925512104
