,age,answer,count,total,value
67,31-35,La santé,42,2999,0.0140046682227
68,31-35,"La sécurité, le terrorisme",110,2999,0.0366788929643
69,31-35,La transparence en politique,255,2999,0.0850283427809
70,31-35,Le handicap,13,2999,0.00433477825942
71,31-35,Le logement,24,2999,0.00800266755585
72,31-35,Le vivre ensemble,230,2999,0.0766922307436
73,31-35,Les droits des animaux,115,2999,0.0383461153718
74,31-35,Les droits des femmes,27,2999,0.00900300100033
75,31-35,Les droits des personnes LGBT,18,2999,0.00600200066689
76,31-35,L’accueil des migrants,60,2999,0.0200066688896
77,31-35,L’emploi,285,2999,0.0950316772257
78,31-35,L’économie,324,2999,0.108036012004
79,31-35,L’éducation,293,2999,0.0976992330777
80,36-40,La défense des droits humains,277,3123,0.0886967659302
81,36-40,La justice sociale,370,3123,0.118475824528
82,36-40,La liberté de la presse et d’expression,14,3123,0.00448286903618
83,36-40,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",60,3123,0.0192122958694
84,36-40,La politique étrangère,36,3123,0.0115273775216
85,36-40,La protection de l'environnement,483,3123,0.154658981748
86,36-40,La religion,8,3123,0.00256163944925
87,36-40,La santé,33,3123,0.0105667627281
88,36-40,"La sécurité, le terrorisme",108,3123,0.0345821325648
89,36-40,La transparence en politique,233,3123,0.0746077489593
90,36-40,Le handicap,21,3123,0.00672430355427
91,36-40,Le logement,19,3123,0.00608389369196
92,36-40,Le vivre ensemble,238,3123,0.0762087736151
93,36-40,Les droits des animaux,99,3123,0.0317002881844
94,36-40,Les droits des femmes,29,3123,0.00928594300352
95,36-40,Les droits des personnes LGBT,13,3123,0.00416266410503
96,36-40,L’accueil des migrants,65,3123,0.0208133205251
97,36-40,L’emploi,343,3123,0.109830291386
98,36-40,L’économie,393,3123,0.125840537944
99,36-40,L’éducation,281,3123,0.0899775856548
100,41-45,La défense des droits humains,252,3402,0.0740740740741
101,41-45,La justice sociale,434,3402,0.127572016461
102,41-45,La liberté de la presse et d’expression,11,3402,0.00323339212228
103,41-45,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",64,3402,0.0188124632569
104,41-45,La politique étrangère,39,3402,0.0114638447972
105,41-45,La protection de l'environnement,423,3402,0.124338624339
106,41-45,La religion,11,3402,0.00323339212228
107,41-45,La santé,31,3402,0.00911228689006
108,41-45,"La sécurité, le terrorisme",188,3402,0.0552616108172
109,41-45,La transparence en politique,235,3402,0.0690770135215
110,41-45,Le handicap,38,3402,0.0111699000588
111,41-45,Le logement,11,3402,0.00323339212228
112,41-45,Le vivre ensemble,193,3402,0.0567313345091
113,41-45,Les droits des animaux,147,3402,0.0432098765432
114,41-45,Les droits des femmes,33,3402,0.00970017636684
115,41-45,Les droits des personnes LGBT,22,3402,0.00646678424456
116,41-45,L’accueil des migrants,78,3402,0.0229276895944
117,41-45,L’emploi,448,3402,0.131687242798
118,41-45,L’économie,417,3402,0.122574955908
119,41-45,L’éducation,327,3402,0.0961199294533
120,46-50,La défense des droits humains,321,3679,0.0872519706442
121,46-50,La justice sociale,498,3679,0.135362870345
122,46-50,La liberté de la presse et d’expression,11,3679,0.00298994291927
123,46-50,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",51,3679,0.0138624626257
124,46-50,La politique étrangère,33,3679,0.00896982875781
125,46-50,La protection de l'environnement,374,3679,0.101658059255
126,46-50,La religion,12,3679,0.00326175591193
127,46-50,La santé,42,3679,0.0114161456918
128,46-50,"La sécurité, le terrorisme",197,3679,0.0535471595542
129,46-50,La transparence en politique,258,3679,0.0701277521066
130,46-50,Le handicap,36,3679,0.0097852677358
131,46-50,Le logement,17,3679,0.00462082087524
132,46-50,Le vivre ensemble,222,3679,0.0603424843708
133,46-50,Les droits des animaux,157,3679,0.0426746398478
134,46-50,Les droits des femmes,40,3679,0.0108725197064
135,46-50,Les droits des personnes LGBT,14,3679,0.00380538189725
136,46-50,L’accueil des migrants,84,3679,0.0228322913835
137,46-50,L’emploi,597,3679,0.162272356619
138,46-50,L’économie,437,3679,0.118782277793
139,46-50,L’éducation,278,3679,0.0755640119598
140,51-55,La défense des droits humains,397,4545,0.0873487348735
141,51-55,La justice sociale,764,4545,0.168096809681
142,51-55,La liberté de la presse et d’expression,30,4545,0.00660066006601
143,51-55,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",75,4545,0.016501650165
144,51-55,La politique étrangère,27,4545,0.00594059405941
145,51-55,La protection de l'environnement,470,4545,0.103410341034
146,51-55,La religion,13,4545,0.0028602860286
147,51-55,La santé,45,4545,0.00990099009901
148,51-55,"La sécurité, le terrorisme",227,4545,0.0499449944994
149,51-55,La transparence en politique,276,4545,0.0607260726073
150,51-55,Le handicap,34,4545,0.00748074807481
151,51-55,Le logement,24,4545,0.00528052805281
152,51-55,Le vivre ensemble,240,4545,0.0528052805281
153,51-55,Les droits des animaux,190,4545,0.041804180418
154,51-55,Les droits des femmes,44,4545,0.00968096809681
155,51-55,Les droits des personnes LGBT,14,4545,0.0030803080308
156,51-55,L’accueil des migrants,71,4545,0.0156215621562
157,51-55,L’emploi,710,4545,0.156215621562
158,51-55,L’économie,557,4545,0.122552255226
159,51-55,L’éducation,337,4545,0.0741474147415
160,56-60,La défense des droits humains,430,4806,0.0894714939659
161,56-60,La justice sociale,974,4806,0.202663337495
162,56-60,La liberté de la presse et d’expression,31,4806,0.00645027049521
163,56-60,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",64,4806,0.013316687474
164,56-60,La politique étrangère,40,4806,0.00832292967124
165,56-60,La protection de l'environnement,464,4806,0.0965459841864
166,56-60,La religion,17,4806,0.00353724511028
167,56-60,La santé,46,4806,0.00957136912193
168,56-60,"La sécurité, le terrorisme",252,4806,0.0524344569288
169,56-60,La transparence en politique,313,4806,0.0651269246775
170,56-60,Le handicap,35,4806,0.00728256346234
171,56-60,Le logement,22,4806,0.00457761131918
172,56-60,Le vivre ensemble,225,4806,0.0468164794007
173,56-60,Les droits des animaux,181,4806,0.0376612567624
174,56-60,Les droits des femmes,47,4806,0.00977944236371
175,56-60,Les droits des personnes LGBT,28,4806,0.00582605076987
176,56-60,L’accueil des migrants,97,4806,0.0201831044528
177,56-60,L’emploi,709,4806,0.147523928423
178,56-60,L’économie,519,4806,0.107990012484
179,56-60,L’éducation,312,4806,0.0649188514357
180,61 -65,La défense des droits humains,419,4953,0.0845951948314
181,61 -65,La justice sociale,951,4953,0.192004845548
182,61 -65,La liberté de la presse et d’expression,38,4953,0.00767211790834
183,61 -65,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",80,4953,0.0161518271754
184,61 -65,La politique étrangère,37,4953,0.00747022006865
185,61 -65,La protection de l'environnement,383,4953,0.0773268726025
186,61 -65,La religion,20,4953,0.00403795679386
187,61 -65,La santé,48,4953,0.00969109630527
188,61 -65,"La sécurité, le terrorisme",297,4953,0.0599636583889
189,61 -65,La transparence en politique,399,4953,0.0805572380376
190,61 -65,Le handicap,23,4953,0.00464365031294
191,61 -65,Le logement,26,4953,0.00524934383202
192,61 -65,Le vivre ensemble,199,4953,0.0401776700989
193,61 -65,Les droits des animaux,163,4953,0.03290934787
194,61 -65,Les droits des femmes,45,4953,0.00908540278619
195,61 -65,Les droits des personnes LGBT,18,4953,0.00363416111448
196,61 -65,L’accueil des migrants,123,4953,0.0248334342823
197,61 -65,L’emploi,695,4953,0.140318998587
198,61 -65,L’économie,629,4953,0.126993741167
199,61 -65,L’éducation,360,4953,0.0726832222895
200,66-70,La défense des droits humains,293,3784,0.0774312896406
201,66-70,La justice sociale,710,3784,0.187632135307
202,66-70,La liberté de la presse et d’expression,31,3784,0.00819238900634
203,66-70,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",65,3784,0.017177589852
204,66-70,La politique étrangère,34,3784,0.00898520084567
205,66-70,La protection de l'environnement,228,3784,0.0602536997886
206,66-70,La religion,9,3784,0.00237843551797
207,66-70,La santé,42,3784,0.0110993657505
208,66-70,"La sécurité, le terrorisme",262,3784,0.0692389006342
209,66-70,La transparence en politique,296,3784,0.0782241014799
210,66-70,Le handicap,11,3784,0.00290697674419
211,66-70,Le logement,14,3784,0.00369978858351
212,66-70,Le vivre ensemble,141,3784,0.0372621564482
213,66-70,Les droits des animaux,92,3784,0.0243128964059
214,66-70,Les droits des femmes,52,3784,0.0137420718816
215,66-70,Les droits des personnes LGBT,18,3784,0.00475687103594
216,66-70,L’accueil des migrants,80,3784,0.0211416490486
217,66-70,L’emploi,530,3784,0.140063424947
218,66-70,L’économie,502,3784,0.13266384778
219,66-70,L’éducation,374,3784,0.0988372093023
220,71-75,La défense des droits humains,127,1679,0.0756402620608
221,71-75,La justice sociale,282,1679,0.167957117332
222,71-75,La liberté de la presse et d’expression,16,1679,0.00952948183443
223,71-75,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",26,1679,0.0154854079809
224,71-75,La politique étrangère,17,1679,0.0101250744491
225,71-75,La protection de l'environnement,79,1679,0.0470518165575
226,71-75,La religion,14,1679,0.00833829660512
227,71-75,La santé,13,1679,0.00774270399047
228,71-75,"La sécurité, le terrorisme",119,1679,0.0708755211435
229,71-75,La transparence en politique,135,1679,0.080405002978
230,71-75,Le handicap,4,1679,0.00238237045861
231,71-75,Le logement,5,1679,0.00297796307326
232,71-75,Le vivre ensemble,50,1679,0.0297796307326
233,71-75,Les droits des animaux,30,1679,0.0178677784395
234,71-75,Les droits des femmes,15,1679,0.00893388921977
235,71-75,Les droits des personnes LGBT,9,1679,0.00536033353186
236,71-75,L’accueil des migrants,46,1679,0.027397260274
237,71-75,L’emploi,226,1679,0.134603930911
238,71-75,L’économie,277,1679,0.164979154258
239,71-75,L’éducation,189,1679,0.112567004169
240,76-80,La défense des droits humains,56,593,0.0944350758853
241,76-80,La justice sociale,88,593,0.148397976391
242,76-80,La liberté de la presse et d’expression,11,593,0.0185497470489
243,76-80,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",14,593,0.0236087689713
244,76-80,La politique étrangère,10,593,0.0168634064081
245,76-80,La protection de l'environnement,27,593,0.0455311973019
246,76-80,La religion,2,593,0.00337268128162
247,76-80,La santé,6,593,0.0101180438449
248,76-80,"La sécurité, le terrorisme",43,593,0.0725126475548
249,76-80,La transparence en politique,43,593,0.0725126475548
250,76-80,Le handicap,4,593,0.00674536256324
251,76-80,Le logement,1,593,0.00168634064081
252,76-80,Le vivre ensemble,19,593,0.0320404721754
253,76-80,Les droits des animaux,10,593,0.0168634064081
254,76-80,Les droits des femmes,5,593,0.00843170320405
255,76-80,Les droits des personnes LGBT,1,593,0.00168634064081
256,76-80,L’accueil des migrants,14,593,0.0236087689713
257,76-80,L’emploi,79,593,0.133220910624
258,76-80,L’économie,93,593,0.156829679595
259,76-80,L’éducation,67,593,0.112984822934
260,Je préfère ne pas répondre,La défense des droits humains,14,172,0.0813953488372
261,Je préfère ne pas répondre,La justice sociale,15,172,0.0872093023256
262,Je préfère ne pas répondre,La liberté de la presse et d’expression,3,172,0.0174418604651
263,Je préfère ne pas répondre,La politique étrangère,3,172,0.0174418604651
264,Je préfère ne pas répondre,La protection de l'environnement,30,172,0.174418604651
265,Je préfère ne pas répondre,La religion,2,172,0.0116279069767
266,Je préfère ne pas répondre,La santé,2,172,0.0116279069767
267,Je préfère ne pas répondre,"La sécurité, le terrorisme",7,172,0.0406976744186
268,Je préfère ne pas répondre,La transparence en politique,13,172,0.0755813953488
269,Je préfère ne pas répondre,Le logement,1,172,0.00581395348837
270,Je préfère ne pas répondre,Le vivre ensemble,9,172,0.0523255813953
271,Je préfère ne pas répondre,Les droits des animaux,8,172,0.046511627907
272,Je préfère ne pas répondre,Les droits des femmes,4,172,0.0232558139535
273,Je préfère ne pas répondre,Les droits des personnes LGBT,4,172,0.0232558139535
274,Je préfère ne pas répondre,L’accueil des migrants,4,172,0.0232558139535
275,Je préfère ne pas répondre,L’emploi,16,172,0.093023255814
276,Je préfère ne pas répondre,L’économie,15,172,0.0872093023256
277,Je préfère ne pas répondre,L’éducation,22,172,0.127906976744
278,Plus de 80 ans,La défense des droits humains,36,361,0.0997229916898
279,Plus de 80 ans,La justice sociale,41,361,0.113573407202
280,Plus de 80 ans,La liberté de la presse et d’expression,3,361,0.00831024930748
281,Plus de 80 ans,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",14,361,0.0387811634349
282,Plus de 80 ans,La politique étrangère,7,361,0.0193905817175
283,Plus de 80 ans,La protection de l'environnement,14,361,0.0387811634349
284,Plus de 80 ans,La religion,3,361,0.00831024930748
285,Plus de 80 ans,La santé,2,361,0.00554016620499
286,Plus de 80 ans,"La sécurité, le terrorisme",27,361,0.0747922437673
287,Plus de 80 ans,La transparence en politique,27,361,0.0747922437673
288,Plus de 80 ans,Le logement,1,361,0.00277008310249
289,Plus de 80 ans,Le vivre ensemble,15,361,0.0415512465374
290,Plus de 80 ans,Les droits des animaux,5,361,0.0138504155125
291,Plus de 80 ans,Les droits des femmes,8,361,0.0221606648199
292,Plus de 80 ans,Les droits des personnes LGBT,3,361,0.00831024930748
293,Plus de 80 ans,L’accueil des migrants,7,361,0.0193905817175
294,Plus de 80 ans,L’emploi,43,361,0.119113573407
295,Plus de 80 ans,L’économie,50,361,0.138504155125
296,Plus de 80 ans,L’éducation,55,361,0.152354570637
