,tendance,answer,count,total,value
110,Extrême droite,Le handicap,31,1914,0.0161964472309
111,Extrême droite,Le logement,16,1914,0.00835945663532
112,Extrême droite,Le vivre ensemble,20,1914,0.0104493207941
113,Extrême droite,Les droits des animaux,249,1914,0.130094043887
114,Extrême droite,Les droits des femmes,26,1914,0.0135841170324
115,Extrême droite,Les droits des personnes LGBT,18,1914,0.00940438871473
116,Extrême droite,L’accueil des migrants,84,1914,0.0438871473354
117,Extrême droite,L’emploi,270,1914,0.141065830721
118,Extrême droite,L’économie,164,1914,0.085684430512
119,Extrême droite,L’éducation,94,1914,0.0491118077325
120,Extrême gauche,La défense des droits humains,655,3035,0.215815485997
121,Extrême gauche,La justice sociale,792,3035,0.260955518946
122,Extrême gauche,La liberté de la presse et d’expression,31,3035,0.0102141680395
123,Extrême gauche,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",116,3035,0.0382207578254
124,Extrême gauche,La politique étrangère,9,3035,0.00296540362438
125,Extrême gauche,La protection de l'environnement,301,3035,0.099176276771
126,Extrême gauche,La religion,4,3035,0.00131795716639
127,Extrême gauche,La santé,26,3035,0.00856672158155
128,Extrême gauche,"La sécurité, le terrorisme",16,3035,0.00527182866557
129,Extrême gauche,La transparence en politique,91,3035,0.0299835255354
130,Extrême gauche,Le handicap,22,3035,0.00724876441516
131,Extrême gauche,Le logement,10,3035,0.00329489291598
132,Extrême gauche,Le vivre ensemble,192,3035,0.0632619439868
133,Extrême gauche,Les droits des animaux,80,3035,0.0263591433278
134,Extrême gauche,Les droits des femmes,65,3035,0.0214168039539
135,Extrême gauche,Les droits des personnes LGBT,27,3035,0.00889621087315
136,Extrême gauche,L’accueil des migrants,43,3035,0.0141680395387
137,Extrême gauche,L’emploi,232,3035,0.0764415156507
138,Extrême gauche,L’économie,89,3035,0.0293245469522
139,Extrême gauche,L’éducation,234,3035,0.0771004942339
140,Gauche,La défense des droits humains,1606,8254,0.194572328568
141,Gauche,La justice sociale,1795,8254,0.217470317422
142,Gauche,La liberté de la presse et d’expression,57,8254,0.00690574267022
143,Gauche,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",331,8254,0.0401017688394
144,Gauche,La politique étrangère,21,8254,0.00254422098377
145,Gauche,La protection de l'environnement,591,8254,0.071601647686
146,Gauche,La religion,9,8254,0.00109038042161
147,Gauche,La santé,100,8254,0.0121153380179
148,Gauche,"La sécurité, le terrorisme",87,8254,0.0105403440756
149,Gauche,La transparence en politique,317,8254,0.0384056215168
150,Gauche,Le handicap,76,8254,0.00920765689363
151,Gauche,Le logement,37,8254,0.00448267506663
152,Gauche,Le vivre ensemble,558,8254,0.0676035861401
153,Gauche,Les droits des animaux,218,8254,0.0264114368791
154,Gauche,Les droits des femmes,161,8254,0.0195056942089
155,Gauche,Les droits des personnes LGBT,61,8254,0.00739035619094
156,Gauche,L’accueil des migrants,93,8254,0.0112672643567
157,Gauche,L’emploi,887,8254,0.107463048219
158,Gauche,L’économie,279,8254,0.03380179307
159,Gauche,L’éducation,970,8254,0.117518778774
160,Je préfère ne pas répondre,La défense des droits humains,768,6494,0.118263012011
161,Je préfère ne pas répondre,La justice sociale,629,6494,0.0968586387435
162,Je préfère ne pas répondre,La liberté de la presse et d’expression,59,6494,0.00908530951648
163,Je préfère ne pas répondre,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",179,6494,0.0275639051432
164,Je préfère ne pas répondre,La politique étrangère,37,6494,0.00569756698491
165,Je préfère ne pas répondre,La protection de l'environnement,655,6494,0.100862334463
166,Je préfère ne pas répondre,La religion,30,6494,0.00461964890668
167,Je préfère ne pas répondre,La santé,137,6494,0.0210963966739
168,Je préfère ne pas répondre,"La sécurité, le terrorisme",430,6494,0.0662149676625
169,Je préfère ne pas répondre,La transparence en politique,362,6494,0.055743763474
170,Je préfère ne pas répondre,Le handicap,116,6494,0.0178626424392
171,Je préfère ne pas répondre,Le logement,45,6494,0.00692947336002
172,Je préfère ne pas répondre,Le vivre ensemble,360,6494,0.0554357868802
173,Je préfère ne pas répondre,Les droits des animaux,558,6494,0.0859254696643
174,Je préfère ne pas répondre,Les droits des femmes,185,6494,0.0284878349245
175,Je préfère ne pas répondre,Les droits des personnes LGBT,63,6494,0.00970126270403
176,Je préfère ne pas répondre,L’accueil des migrants,78,6494,0.0120110871574
177,Je préfère ne pas répondre,L’emploi,862,6494,0.132737911919
178,Je préfère ne pas répondre,L’économie,352,6494,0.0542038805051
179,Je préfère ne pas répondre,L’éducation,589,6494,0.0906991068679
180,Écologiste,La défense des droits humains,738,5725,0.128908296943
181,Écologiste,La justice sociale,431,5725,0.0752838427948
182,Écologiste,La liberté de la presse et d’expression,27,5725,0.00471615720524
183,Écologiste,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",103,5725,0.0179912663755
184,Écologiste,La politique étrangère,10,5725,0.00174672489083
185,Écologiste,La protection de l'environnement,2252,5725,0.393362445415
186,Écologiste,La religion,10,5725,0.00174672489083
187,Écologiste,La santé,80,5725,0.0139737991266
188,Écologiste,"La sécurité, le terrorisme",29,5725,0.00506550218341
189,Écologiste,La transparence en politique,140,5725,0.0244541484716
190,Écologiste,Le handicap,20,5725,0.00349344978166
191,Écologiste,Le logement,11,5725,0.00192139737991
192,Écologiste,Le vivre ensemble,386,5725,0.067423580786
193,Écologiste,Les droits des animaux,609,5725,0.106375545852
194,Écologiste,Les droits des femmes,87,5725,0.0151965065502
195,Écologiste,Les droits des personnes LGBT,28,5725,0.00489082969432
196,Écologiste,L’accueil des migrants,63,5725,0.0110043668122
197,Écologiste,L’emploi,157,5725,0.027423580786
198,Écologiste,L’économie,80,5725,0.0139737991266
199,Écologiste,L’éducation,464,5725,0.0810480349345
