,revenu,answer,count,total,value
29,Jusqu'à 9 700 euros,La transparence en politique,332,5274,0.062950322336
30,Jusqu'à 9 700 euros,Le handicap,57,5274,0.0108077360637
31,Jusqu'à 9 700 euros,Le logement,38,5274,0.00720515737581
32,Jusqu'à 9 700 euros,Le vivre ensemble,375,5274,0.0711035267349
33,Jusqu'à 9 700 euros,Les droits des animaux,220,5274,0.0417140690178
34,Jusqu'à 9 700 euros,Les droits des femmes,103,5274,0.0195297686765
35,Jusqu'à 9 700 euros,Les droits des personnes LGBT,51,5274,0.00967007963595
36,Jusqu'à 9 700 euros,L’accueil des migrants,174,5274,0.032992036405
37,Jusqu'à 9 700 euros,L’emploi,554,5274,0.105043610163
38,Jusqu'à 9 700 euros,L’économie,446,5274,0.0845657944634
39,Jusqu'à 9 700 euros,L’éducation,426,5274,0.0807736063709
40,au-delà de 152 108 euros,La défense des droits humains,12,195,0.0615384615385
41,au-delà de 152 108 euros,La justice sociale,18,195,0.0923076923077
42,au-delà de 152 108 euros,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",4,195,0.0205128205128
43,au-delà de 152 108 euros,La protection de l'environnement,14,195,0.0717948717949
44,au-delà de 152 108 euros,La religion,1,195,0.00512820512821
45,au-delà de 152 108 euros,La santé,2,195,0.0102564102564
46,au-delà de 152 108 euros,"La sécurité, le terrorisme",6,195,0.0307692307692
47,au-delà de 152 108 euros,La transparence en politique,8,195,0.0410256410256
48,au-delà de 152 108 euros,Le handicap,2,195,0.0102564102564
49,au-delà de 152 108 euros,Le logement,2,195,0.0102564102564
50,au-delà de 152 108 euros,Le vivre ensemble,9,195,0.0461538461538
51,au-delà de 152 108 euros,Les droits des animaux,8,195,0.0410256410256
52,au-delà de 152 108 euros,Les droits des femmes,1,195,0.00512820512821
53,au-delà de 152 108 euros,Les droits des personnes LGBT,3,195,0.0153846153846
54,au-delà de 152 108 euros,L’accueil des migrants,3,195,0.0153846153846
55,au-delà de 152 108 euros,L’emploi,23,195,0.117948717949
56,au-delà de 152 108 euros,L’économie,60,195,0.307692307692
57,au-delà de 152 108 euros,L’éducation,19,195,0.0974358974359
58,de 26 791 à 71 826 euros,La défense des droits humains,858,12378,0.0693165293262
59,de 26 791 à 71 826 euros,La justice sociale,2004,12378,0.161900145419
60,de 26 791 à 71 826 euros,La liberté de la presse et d’expression,71,12378,0.00573598319599
61,de 26 791 à 71 826 euros,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",201,12378,0.0162384876394
62,de 26 791 à 71 826 euros,La politique étrangère,132,12378,0.0106640814348
63,de 26 791 à 71 826 euros,La protection de l'environnement,1307,12378,0.105590563904
64,de 26 791 à 71 826 euros,La religion,53,12378,0.00428179027307
65,de 26 791 à 71 826 euros,La santé,108,12378,0.00872515753757
66,de 26 791 à 71 826 euros,"La sécurité, le terrorisme",588,12378,0.0475036354823
67,de 26 791 à 71 826 euros,La transparence en politique,890,12378,0.0719017611892
68,de 26 791 à 71 826 euros,Le handicap,27,12378,0.00218128938439
69,de 26 791 à 71 826 euros,Le logement,32,12378,0.00258523186298
70,de 26 791 à 71 826 euros,Le vivre ensemble,726,12378,0.0586524478914
71,de 26 791 à 71 826 euros,Les droits des animaux,286,12378,0.0231055097754
72,de 26 791 à 71 826 euros,Les droits des femmes,113,12378,0.00912910001616
73,de 26 791 à 71 826 euros,Les droits des personnes LGBT,49,12378,0.00395863629019
74,de 26 791 à 71 826 euros,L’accueil des migrants,219,12378,0.0176926805623
75,de 26 791 à 71 826 euros,L’emploi,1691,12378,0.136613346259
76,de 26 791 à 71 826 euros,L’économie,1816,12378,0.146711908224
77,de 26 791 à 71 826 euros,L’éducation,1207,12378,0.0975117143319
78,de 71 826 à 152 108 euros,La défense des droits humains,74,1413,0.0523708421798
79,de 71 826 à 152 108 euros,La justice sociale,164,1413,0.116065109696
80,de 71 826 à 152 108 euros,La liberté de la presse et d’expression,7,1413,0.00495399858457
81,de 71 826 à 152 108 euros,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",25,1413,0.0176928520878
82,de 71 826 à 152 108 euros,La politique étrangère,11,1413,0.00778485491861
83,de 71 826 à 152 108 euros,La protection de l'environnement,115,1413,0.0813871196037
84,de 71 826 à 152 108 euros,La religion,5,1413,0.00353857041755
85,de 71 826 à 152 108 euros,La santé,14,1413,0.00990799716914
86,de 71 826 à 152 108 euros,"La sécurité, le terrorisme",69,1413,0.0488322717622
87,de 71 826 à 152 108 euros,La transparence en politique,79,1413,0.0559094125973
88,de 71 826 à 152 108 euros,Le handicap,1,1413,0.00070771408351
89,de 71 826 à 152 108 euros,Le logement,5,1413,0.00353857041755
90,de 71 826 à 152 108 euros,Le vivre ensemble,89,1413,0.0629865534324
91,de 71 826 à 152 108 euros,Les droits des animaux,19,1413,0.0134465675867
92,de 71 826 à 152 108 euros,Les droits des femmes,14,1413,0.00990799716914
93,de 71 826 à 152 108 euros,Les droits des personnes LGBT,2,1413,0.00141542816702
94,de 71 826 à 152 108 euros,L’accueil des migrants,25,1413,0.0176928520878
95,de 71 826 à 152 108 euros,L’emploi,202,1413,0.142958244869
96,de 71 826 à 152 108 euros,L’économie,337,1413,0.238499646143
97,de 71 826 à 152 108 euros,L’éducation,156,1413,0.110403397028
98,de 9 700 à 26 791 euros,La défense des droits humains,1377,14759,0.0932990039976
99,de 9 700 à 26 791 euros,La justice sociale,2469,14759,0.167287756623
100,de 9 700 à 26 791 euros,La liberté de la presse et d’expression,81,14759,0.00548817670574
101,de 9 700 à 26 791 euros,"La lutte contre le racisme, l’islamophobie, l’antisémitisme, la xénophobie",292,14759,0.0197845382478
102,de 9 700 à 26 791 euros,La politique étrangère,133,14759,0.00901145064029
103,de 9 700 à 26 791 euros,La protection de l'environnement,1702,14759,0.115319466088
104,de 9 700 à 26 791 euros,La religion,54,14759,0.00365878447049
105,de 9 700 à 26 791 euros,La santé,173,14759,0.0117216613592
106,de 9 700 à 26 791 euros,"La sécurité, le terrorisme",753,14759,0.051019716783
107,de 9 700 à 26 791 euros,La transparence en politique,1121,14759,0.0759536553967
108,de 9 700 à 26 791 euros,Le handicap,78,14759,0.00528491090182
109,de 9 700 à 26 791 euros,Le logement,69,14759,0.00467511349007
110,de 9 700 à 26 791 euros,Le vivre ensemble,798,14759,0.0540687038417
111,de 9 700 à 26 791 euros,Les droits des animaux,523,14759,0.0354360051494
112,de 9 700 à 26 791 euros,Les droits des femmes,156,14759,0.0105698218036
113,de 9 700 à 26 791 euros,Les droits des personnes LGBT,67,14759,0.00453960295413
114,de 9 700 à 26 791 euros,L’accueil des migrants,353,14759,0.0239176095941
115,de 9 700 à 26 791 euros,L’emploi,1903,14759,0.128938274951
116,de 9 700 à 26 791 euros,L’économie,1467,14759,0.099396978115
117,de 9 700 à 26 791 euros,L’éducation,1190,14759,0.0806287688868
